bee,colony,queen,group,PreExposure,framesOnNest,framesOffNest,AtoI_Unbumped_OnNest,ItoA_Unbumped_OnNest,AtoI_Bumped_OnNest,ItoA_Bumped_OnNest,AtoI_Unbumped_OffNest,ItoA_Unbumped_OffNest,AtoI_Bumped_OffNest,ItoA_Bumped_OffNest
6285,3,0,2,0,2880,852,0.011623246492986,0.818181818181818,0.00395256916996045,1,0.00407055630936226,0.5,0,NaN
6284,3,0,2,0,1458,2545,0.00255319148936173,0.307692307692308,0,0,0.0173482032218092,0.0357615894039735,0.00980392156862742,0.214285714285714
6571,3,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6772,3,0,3,0,637,2623,0.0113851992409867,0.545454545454545,0,NaN,0.0537870472008781,0.029126213592233,0.027027027027027,0.0833333333333333
6560,3,0,3,0,1117,730,0.00429645542427493,0.571428571428571,0.0089285714285714,1,0.0462555066079295,0.0956521739130435,0.0370370370370371,0.5
6674,3,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6604,4,1,0,0,5290,335,0.151682571572074,0.11280487804878,0.132467532467533,0.208494208494208,0.0163265306122449,0.193548387096774,0.0454545454545454,NaN
6570,4,0,2,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6575,4,0,2,0,1580,5699,0,NaN,0,NaN,0,NaN,0,NaN
6746,4,0,1,0,2473,4153,0.0205198358413132,0.0547445255474453,0.0287958115183246,0.333333333333333,0.0720720720720721,0.0291666666666667,0.0347826086956522,0.0763888888888889
6637,4,0,3,0,1277,6821,0.0444915254237288,0.040983606557377,0.0211267605633803,0.0251572327044025,0.0956521739130435,0.0300734618916437,0.0806451612903226,0.0193842645381984
6741,4,0,2,0,1186,3209,0.00584112149532712,0.416666666666667,0,NaN,0.0759219088937093,0.0597986974541149,0.0272727272727272,0.7
6680,4,0,2,0,392,6463,0.0114942528735632,1,0.0357142857142857,0.5,0.0746113989637306,0.0345484870145342,0.0639097744360902,0.395348837209302
6599,4,0,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6629,4,0,2,0,5454,788,0.0347490347490348,0.217307692307692,0.0315278900565885,0.18,0.0257009345794392,0.6875,0.0288461538461539,0.5
6627,4,0,1,0,1582,1521,0.0118543607112617,0.433333333333333,0.009493670886076,0.8,0.0828025477707006,0.0376344086021505,0.0126582278481012,0.238095238095238
6076,4,0,3,0,849,1614,0.0165289256198347,0.04,0,0,0.0642570281124498,0.0325865580448065,0,0
6072,4,0,1,0,2673,1793,0.00853727945361415,0.0334029227557411,0.00277777777777777,0.222222222222222,0.0517560073937153,0.0358056265984655,0.0285714285714286,0.0231481481481481
6045,4,0,2,0,5296,759,0.0379052369077306,0.246006389776358,0.00689655172413794,0.363636363636364,0.0408653846153846,0.0952380952380952,0.0480769230769231,0.146341463414634
6077,4,0,1,0,2764,554,0.0108374384236454,0.226415094339623,0.012962962962963,0.363636363636364,0.0102301790281329,0.4,0.0074626865671642,1
6067,4,0,1,0,1572,834,0.016365202411714,0.184466019417476,0.0172413793103449,0.0789473684210526,0.0392523364485982,0.32258064516129,0.0171428571428571,0.121212121212121
6012,4,0,3,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6750,4,0,1,0,2384,945,0.00976205003050645,0.0463768115942029,0.00290697674418605,0.25,0.016366612111293,0.157142857142857,0.0277777777777778,0.0357142857142857
6736,4,0,3,0,0,8591,NaN,NaN,NaN,NaN,0.359375,0.0110729285987018,0.163265306122449,0.0304449648711944
6631,4,0,1,0,1134,1789,0.0194647201946472,0.571428571428571,0,NaN,0.0412698412698412,0.0557142857142857,0.02,0.166666666666667
6040,4,0,2,0,489,133,0.0102827763496144,0.117647058823529,0,0,0,NaN,0,NaN
6038,4,0,1,0,3306,2140,0.0136443661971831,0.08,0.00943396226415094,0.041958041958042,0.071537290715373,0.0378847671665351,0.0827067669172933,0.15625
6007,4,0,1,0,4322,2224,0.0216874628639334,0.386243386243386,0.0108695652173914,0.148936170212766,0.0601694915254237,0.0822407628128725,0.0138888888888888,0.0555555555555556
6574,4,0,1,0,2266,916,0.011002444987775,0.189473684210526,0.00272479564032702,0.1,0.0124137931034483,0.152542372881356,0,NaN
5943,4,0,1,0,3736,340,0.0401639344262295,0.21505376344086,0.0579937304075235,0.236111111111111,0.0221238938053098,1,0,1
6768,4,0,1,0,4009,299,0.00517799352750814,0.333333333333333,0.00528401585204752,0.235294117647059,0.00526315789473686,0.166666666666667,0.0119047619047619,0.125
5945,4,0,2,0,1446,4185,0.0098920863309353,0.305555555555556,0,NaN,0.0452261306532663,0.0363003480855296,0.0401785714285714,0.0253968253968254
6002,4,0,0,0,0,8440,NaN,NaN,NaN,NaN,1,0.000669882100750268,1,0.00209863588667366
6561,4,0,3,0,1298,5369,0.0353634577603144,0.0412573673870334,0.00425531914893618,0,0.083,0.0236794171220401,0.0871794871794872,0.0223792697290931
5978,4,0,2,0,846,112,0.014760147601476,0.210526315789474,0.014018691588785,0.333333333333333,0,NaN,0,NaN
5942,4,0,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6071,4,0,3,0,1016,5730,0.0483460559796438,0.0705882352941176,0.00626959247648906,0.0625,0.123552123552124,0.0126990526103608,0.0735294117647058,0.0290697674418605
5973,4,0,1,0,1708,4121,0.00535236396074934,0.545454545454545,0.0183673469387755,0.727272727272727,0.0463215258855586,0.04661487236404,0.0331491712707183,0.228070175438596
6658,4,0,2,0,2120,348,0.0364963503649635,0.0680933852140078,0.0339506172839507,0.0397111913357401,0.0397350993377483,0.0784313725490196,0.03125,0.0666666666666667
6008,4,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6003,4,0,1,0,848,659,0.00952380952380949,0.428571428571429,0,NaN,0,NaN,0.0172413793103449,0.571428571428571
6634,4,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5972,4,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6039,4,0,1,0,931,5618,0.0143603133159269,0.785714285714286,0.00819672131147542,1,0.100719424460432,0.0295957651588065,0.0390625,0.106060606060606
5948,4,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6594,4,0,1,0,1862,3684,0.0162659123055162,0.289156626506024,0.00653594771241828,0.4,0.0526315789473685,0.0616929698708752,0.0291777188328912,0.133858267716535
6005,4,0,2,0,3818,551,0.0110924369747899,0.175757575757576,0.00986193293885607,0.216216216216216,0.0303030303030303,0.0594594594594595,0,0
6035,4,0,1,0,73,16,0,NaN,0,NaN,0,NaN,0,NaN
6626,4,0,3,0,1665,5250,0.0717703349282297,0.0401146131805158,0.138297872340426,0.0324074074074074,0.178988326848249,0.0154440154440154,0.307086614173228,0.0195121951219512
6601,4,0,0,0,0,5746,NaN,NaN,NaN,NaN,0.313953488372093,0.00478645066273932,0.145833333333333,0.0804597701149425
6636,4,0,3,0,916,39,0.0256410256410257,0.486486486486487,0.0534979423868313,0.423076923076923,0,NaN,0,NaN
5938,4,0,0,0,0,2302,NaN,NaN,NaN,NaN,NaN,0,NaN,0
6070,4,0,2,0,1036,155,0.0261011419249593,0.151515151515152,0.00800000000000001,0.0769230769230769,0,NaN,0.0294117647058824,0
6675,4,0,2,0,3459,1867,0.0202312138728323,0.394366197183099,0.00428265524625271,0.153846153846154,0.0545938748335553,0.06645056726094,0.0726256983240223,0.048951048951049
5939,4,0,1,0,2025,237,0.00781860828772474,0.0590717299578059,0.0131926121372031,0.0967741935483871,0.0375939849624061,0.105263157894737,0,0
6044,4,0,1,0,537,6023,0.0247252747252747,0.123287671232877,0,0.0526315789473684,0.0755269320843092,0.0327341024953045,0.0625,0.0503355704697987
6013,4,0,3,0,1622,2409,0.0391644908616188,0.0476947535771065,0.0266666666666666,0.153846153846154,0.149837133550489,0.0424581005586592,0.175438596491228,0.0256410256410256
6034,4,0,3,0,402,7956,0.00653594771241828,0.181818181818182,0,NaN,0.134883720930233,0.0237862495927012,0.0823529411764706,0.0251346499102334
5949,4,0,1,0,4267,934,0.0112436115843271,0.246575342465753,0.0185995623632386,0.170454545454545,0.0222222222222223,0.0321285140562249,0.0384615384615384,0.0348837209302326
5982,4,0,3,0,2603,3103,0.20253164556962,0.0206794682422452,0.0192307692307693,0.0675675675675676,0.111801242236025,0.0133945656333716,0.0283687943262412,0.222222222222222
6010,4,0,2,0,2315,293,0.00919842312746388,0.0872093023255814,0.0228310502283106,0.125,0,NaN,0,NaN
6066,4,0,1,0,3303,183,0.0179972311952007,0.102689486552567,0.0093109869646183,0.0326086956521739,0,NaN,0,NaN
6723,4,0,2,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6875,4,0,2,0,2465,589,0.0051446945337621,0.0284810126582278,0.00210970464135019,0.0444444444444444,0.00729927007299269,0.285714285714286,0,0
6598,4,0,2,0,1999,1331,0.0131744040150564,0.444444444444444,0.0245614035087719,0.625,0.0460081190798376,0.072289156626506,0.0412371134020618,0.119047619047619
6841,4,0,0,0,0,114,NaN,NaN,NaN,NaN,NaN,0,NaN,0
6933,4,0,3,0,811,6241,0.00665557404326123,0.0793650793650794,0.0158730158730159,0.142857142857143,0.131923464249748,0.0267355650415637,0.146551724137931,0.0438184663536776
6565,4,0,3,0,467,5713,0.051779935275081,0.483870967741935,0.0106382978723404,0.5,0.242424242424242,0.0215195432586737,0.136,0.0426621160409556
6904,4,0,2,0,2738,1347,0.0212765957446809,0.564102564102564,0.00477326968973746,0.666666666666667,0.0134874759152216,0.6,0.0133928571428571,0.333333333333333
6814,4,0,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6073,4,0,1,0,2236,589,0.0058275058275058,0.529411764705882,0.00744416873449127,0.333333333333333,0.0163934426229508,0.391304347826087,0.0227272727272727,0.2
6679,4,0,1,0,2311,2325,0.00659703133589884,0.722222222222222,0.00461893764434185,0,0.0161394448030988,0.0646900269541779,0.0192926045016077,0.214285714285714
6789,4,0,1,0,426,6128,0,NaN,0,NaN,0.0307539682539683,0.0863509749303621,0.0169851380042463,0.101010101010101
5969,4,0,1,0,2859,502,0.0182625863770978,0.162995594713656,0.00514138817480725,0.0294117647058824,0.005586592178771,0.0666666666666667,0,NaN
6838,4,0,1,0,0,1031,NaN,NaN,NaN,NaN,0.24,0.0241657077100115,0.125,0.19047619047619
6908,4,0,3,0,1542,2923,0.0294550810014728,0.0281899109792285,0.0303030303030303,0.08,0.0687732342007435,0.0193548387096774,0.0297029702970297,0.0327868852459016
6903,4,0,2,0,80,595,0,NaN,0,NaN,0.0483870967741935,0.0260115606936416,0.0476190476190477,0
6879,4,0,1,0,2427,619,0.00156331422615941,0.0806451612903226,0.0033783783783784,0.2,0.0353535353535354,0.1015625,0.0153846153846153,0
6839,4,0,2,0,2548,3714,0.00877645844088792,0.12751677852349,0.00483091787439616,NaN,0.0684931506849316,0.0357962368058743,0.00602409638554213,0.6
6779,4,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6778,4,0,3,0,735,4303,0.0200729927007299,0.158730158730159,0,0.333333333333333,0.157996146435453,0.0375457875457875,0.178082191780822,0.0186980609418283
6834,4,0,2,0,1632,1025,0.0159433126660762,0.277777777777778,0.0190735694822888,0.416666666666667,0.0267983074753173,0.0974358974358974,0.03125,0.6
5968,4,0,3,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6840,4,0,3,0,216,6580,0,NaN,0,NaN,0.218687872763419,0.0187319884726225,0.0683760683760684,0.0410958904109589
6773,4,0,3,0,1199,4670,0.0377358490566038,0.00755287009063444,0.14,0.0202898550724638,0.180451127819549,0.0177619893428064,0.296,0.0218687872763419
6909,4,0,3,0,510,22,0.0102564102564102,0.307692307692308,0.0128205128205128,0.2,0,NaN,0,NaN
6845,4,0,2,0,58,261,0,NaN,0,NaN,0,0.00884955752212389,0,NaN
6783,4,0,3,0,2003,377,0.0691699604743083,0.0294388224471021,0.0355555555555556,0.0681818181818182,0.125,0.0285714285714286,0,0.666666666666667
6864,4,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6799,4,0,1,0,5448,950,0.016504329004329,0.115384615384615,0.00363967242948138,0.145833333333333,0.0956284153005464,0.0756302521008403,0.0289855072463768,0.0833333333333333
6785,4,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6901,4,0,3,0,647,7331,0.032258064516129,0.404761904761905,0,NaN,0.272349272349272,0.0286172161172161,0.300925925925926,0.0314159292035398
6784,4,0,1,0,3708,375,0.0115273775216138,0.192771084337349,0.00871080139372826,0.0645161290322581,0.0471204188481675,0.119402985074627,0.041095890410959,0.16
5905,4,0,3,0,0,8392,NaN,NaN,NaN,NaN,0.10655737704918,0.0212701764972092,0.0485436893203883,0.0292207792207792
6886,4,0,2,0,4755,1523,0.0131180625630676,0.455357142857143,0.0138888888888888,0.290322580645161,0.0154738878143134,0.140495867768595,0.0294117647058824,0.116666666666667
6041,4,0,3,0,2539,179,0.0252986647926915,0.0743099787685775,0.0275229357798165,0.088,0.0413793103448276,0.555555555555556,0,0.5
6600,4,0,3,0,7,2346,0,NaN,0,NaN,0.0631424375917768,0.0324574961360124,0.184615384615385,0.04149377593361
5919,4,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6844,4,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5913,4,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5904,4,0,2,0,3473,2306,0.0274032187907786,0.115671641791045,0.0298507462686567,0.139784946236559,0.0677595628415301,0.0529857022708158,0.0285714285714286,0.0181818181818182
6564,4,0,2,0,2063,1105,0.00497203231821008,0.222222222222222,0.00308641975308643,0,0.00458190148911797,0.666666666666667,0,NaN
6906,4,0,2,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5979,4,0,2,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6931,4,0,3,0,689,6691,0.0155210643015521,0.115384615384615,0.00671140939597314,0.2,0.244131455399061,0.0187843345738083,0.160919540229885,0.023121387283237
5886,4,0,2,0,1435,5260,0.0271535580524345,0.329411764705882,0.0129310344827587,0.4,0.124363636363636,0.0553897180762852,0.08203125,0.0436974789915966
6874,4,0,3,0,1443,1385,0.0414703110273327,0.293333333333333,0.0133333333333333,0.0740740740740741,0.111111111111111,0.0210045662100457,0.0625,0.0571428571428571
5910,4,0,2,0,5295,505,0.0303336703741153,0.0739466895958727,0.0520710059171597,0.211009174311927,0.0451388888888888,0.272727272727273,0.0130718954248366,0.428571428571429
5918,4,0,2,0,3168,520,0.00950118764845609,0.099009900990099,0.0231404958677686,0.0679611650485437,0.0265060240963856,1,0,1
5915,4,0,3,0,557,7232,0.0416666666666666,0.0502092050209205,0.0666666666666667,0,0.131958762886598,0.00941589530801149,0.172839506172839,0.0489690721649485
5887,4,0,2,0,4454,969,0.0202414772727273,0.0682989690721649,0.0126939351198871,0.15,0.0153061224489796,0.0803571428571429,0.00900900900900903,0.5
6798,4,0,3,0,2887,271,0.0200702458605118,0.175879396984925,0.012987012987013,0.133333333333333,0.00904977375565608,0.285714285714286,0,NaN
6918,4,0,2,0,2778,414,0.0327421555252387,0.0661040787623066,0.0152439024390244,0.0412371134020619,0.0290909090909091,0.205128205128205,0,NaN
6769,4,0,3,0,2398,3634,0.00718629076838029,0.541666666666667,0.00198807157057657,1,0.0081850533807829,0.152317880794702,0.00722021660649819,0.19047619047619
6595,4,0,3,0,102,8,0.0169491525423728,1,0,NaN,0,NaN,0,NaN
6788,4,0,2,0,996,5165,0.0262390670553936,0.36,0,NaN,0.0729018492176386,0.0935915168280314,0.0130718954248366,0.307692307692308
5908,4,0,3,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6865,4,0,1,0,1506,65,0.00818553888130968,0.0373134328358209,0.0358744394618834,0.0323624595469256,0,NaN,0,NaN
6835,4,0,1,0,2580,1171,0.0178173719376392,0.155251141552511,0.0116822429906542,0.0833333333333333,0.00602409638554213,0.857142857142857,0.019455252918288,0.5
4431,1,1,0,1,5658,497,0.116784037558685,0.0765643218033424,0.102484472049689,0.0930555555555556,0.0144578313253012,0.666666666666667,0,NaN
4857,1,0,2,1,2283,158,0.00813008130081305,0.11214953271028,0.0141287284144427,0.142857142857143,0,NaN,0.027027027027027,1
4799,1,0,3,1,2104,227,0.0132275132275133,0.11965811965812,0.0169491525423728,0.256410256410256,0,0.5,0.00990099009900991,1
4822,1,0,1,1,2189,457,0.00590405904059044,0.615384615384615,0.0106241699867198,0.777777777777778,0.0427631578947368,0.225352112676056,0.0454545454545454,0
4729,1,0,1,1,1480,6,0.00535331905781589,0.4,0.00977995110024454,0.25,0,NaN,NaN,NaN
4850,1,0,3,1,1008,46,0.0032102728731942,0.0769230769230769,0.00636942675159236,0.142857142857143,0,NaN,0,NaN
4106,1,0,2,1,1421,41,0.02275600505689,0.232876712328767,0.0133928571428571,0.318181818181818,0,NaN,0,NaN
4196,1,0,0,1,544,4585,0.00336700336700335,1,0,NaN,0.056497175141243,0.0598540145985401,0,0.625
4828,1,0,2,1,2636,609,0.0090673575129534,0.393939393939394,0.00768386388583975,0.380952380952381,0.00557103064066855,0.75,0.0091324200913242,0.333333333333333
4860,1,0,3,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4235,1,0,1,1,3052,282,0.0207631874298541,0.150485436893204,0.0143027413587604,0.122137404580153,0.0245398773006135,0.75,0,NaN
4559,1,0,1,1,1223,2253,0.00517464424320824,0.666666666666667,0,NaN,0.00419067574646415,0.333333333333333,0.00381679389312972,1
4129,1,0,2,1,1953,1111,0.0061511423550088,0.106666666666667,0.00838926174496646,0.0701754385964912,0.0202622169249106,0.320754716981132,0.00574712643678166,1
4101,1,0,1,1,4793,387,0.013648771610555,0.180124223602484,0.010677808727948,0.17910447761194,0,NaN,0,NaN
4087,1,0,2,1,784,0,0.00287356321839083,0,0.00813008130081305,0.8,NaN,NaN,NaN,NaN
4427,1,0,0,1,2148,746,0.00234558248631744,0.75,0.00632911392405067,1,0,NaN,0,NaN
4948,1,0,1,1,4909,27,0.00680889695869269,0.35,0.00572831423895259,0.277777777777778,0,NaN,0,NaN
4225,1,0,0,1,2277,340,0.0100250626566416,0.0784313725490196,0,0.00581395348837209,0.00666666666666671,0.666666666666667,0.0118343195266272,0.5
4888,1,0,2,1,4239,103,0.00833635375135922,0.204081632653061,0.00859845227858991,0.21875,0,NaN,0,NaN
4784,1,0,1,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4096,1,0,0,1,0,6981,NaN,NaN,NaN,NaN,0.857142857142857,0.000829462508294625,0.8,0.00545851528384279
4166,1,0,3,1,3140,191,0.0213483146067416,0.583333333333333,0.00966608084358522,0.923076923076923,0,NaN,0,NaN
4544,1,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4697,1,0,1,1,1001,115,0.00955414012738853,0.205882352941176,0.00977198697068404,0.25,0.0384615384615384,1,0,NaN
4462,1,0,3,1,90,46,0.0508474576271186,0.5,0,NaN,0,NaN,0,NaN
4728,1,0,0,1,4355,3,0.0134228187919463,0.425,0.0031806615776081,0.3,0,NaN,NaN,NaN
4204,1,0,2,1,1997,544,0.00510725229826359,0.416666666666667,0.00935672514619879,0.347826086956522,0.00270270270270268,0.5,0,NaN
4332,1,0,2,1,4091,1547,0.0231035810550635,0.282608695652174,0.031578947368421,0.432835820895522,0.015993265993266,0.180952380952381,0.0137614678899083,0.333333333333333
4851,1,0,1,1,1297,3569,0.00736196319018401,0.538461538461538,0.0317073170731708,0.272727272727273,0.0581484315225708,0.0514246004169562,0.0511811023622047,0.0268199233716475
4139,1,0,2,1,4,3458,NaN,NaN,0,NaN,0.0398671096345515,0.0135135135135135,0.155339805825243,0.0334773218142549
4387,1,0,2,1,1419,1371,0.0109090909090909,0.380952380952381,0.0229166666666667,0.206896551724138,0.0368705035971223,0.419354838709677,0.0287769784172662,0.833333333333333
4449,1,0,2,1,1967,2165,0.0144346431435445,0.409090909090909,0.00668896321070234,0.25,0.0169683257918553,0.525423728813559,0.011070110701107,0.3
4656,1,0,0,1,2765,803,0.0075140889167189,0.2,0.00698486612339932,0.0357142857142857,0.00556586270871984,0.25,0,NaN
4392,1,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4463,1,0,1,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4484,1,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4169,1,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4766,1,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4661,1,0,1,1,1366,374,0.0264797507788161,0.108695652173913,0.0200892857142857,0.117647058823529,0.0186915887850467,0.75,0,1
4732,1,0,0,1,926,4490,0,NaN,0,NaN,0.000261574679570997,1,0,NaN
4525,1,0,3,1,2353,1236,0.0101880877742947,0.393939393939394,0.005586592178771,0.352941176470588,0.0416666666666666,0.25,0.017921146953405,0.857142857142857
4666,1,0,0,1,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4691,1,0,2,1,1564,802,0.00840336134453779,0.145161290322581,0.0162162162162162,0.5,0.133333333333333,0.0659090909090909,0.0188679245283019,0.222222222222222
4624,1,0,1,1,5444,40,0.00778322283078692,0.526315789473684,0.00627495721620075,0.421052631578947,0,NaN,0,NaN
4555,1,0,3,1,3374,74,0.0228310502283106,0.0521739130434783,0.0246636771300448,0.0419426048565121,0,NaN,0,NaN
4700,1,0,3,1,2170,72,0.0121827411167512,0.0725388601036269,0.0201342281879194,0.104838709677419,0,NaN,0,NaN
4694,1,0,2,1,4711,235,0.0134447674418605,0.182291666666667,0.0157068062827225,0.181818181818182,0,NaN,0,NaN
4788,1,0,1,1,1200,3078,0.00856164383561642,0.108695652173913,0.0118577075098815,0.222222222222222,0.0699417152373022,0.0496067755595886,0.0246913580246914,0.189189189189189
4581,1,0,3,1,1851,1302,0.0152877697841727,0.516129032258065,0.00458715596330272,0.571428571428571,0.00508130081300817,0.461538461538462,0.0185873605947955,0.8
4762,1,0,1,1,2094,1770,0.00649350649350644,0.380952380952381,0.00650759219088937,0.6,0.00568990042674256,0.636363636363636,0.0142857142857142,0.714285714285714
4696,1,0,1,1,1240,2797,0.00437317784256563,1,0.00392927308447932,1,0.0887218045112782,0.032076533483399,0.0424242424242425,0.0496894409937888
4459,1,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4590,1,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4628,1,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4591,1,0,0,1,1205,2887,0.00915032679738559,0.35,0.0055401662049861,0.4,0.0683760683760684,0.0303687635574837,0.0842105263157895,0.148148148148148
4818,1,0,3,1,2277,932,0.0322927879440258,0.050656660412758,0.0246913580246914,0.0965909090909091,0.021311475409836,0.142857142857143,0.0142857142857142,1
4548,1,0,2,1,1856,663,0.0240174672489083,0.492307692307692,0.00257069408740362,0.75,0.0868686868686869,0.513157894736842,0.0416666666666666,0.555555555555556
4824,1,0,1,1,1391,2014,0.0155239327296248,0.171052631578947,0.0623052959501558,0.175,0.0200698080279232,0.0442307692307692,0,0.0392156862745098
4794,1,0,2,1,3318,1019,0.00208594075928248,0.75,0.00122850122850127,NaN,0.0123287671232877,0.150943396226415,0.0100502512562815,0.333333333333333
4825,1,0,1,1,2341,1315,0.00979020979020984,0.307692307692308,0.00522875816993462,0.444444444444444,0.00497017892644136,0.2,0.00854700854700852,0.333333333333333
4823,1,0,1,1,2370,124,0.0169712793733682,0.333333333333333,0.00943396226415094,0.666666666666667,0,0,0,NaN
4789,1,0,3,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4458,1,0,2,1,3136,402,0.00378967314069156,0.0694444444444444,0.00131926121372028,0.0655737704918033,0.00858369098712441,0.25,0,0.5
4657,1,0,3,1,1470,345,0.00235017626321976,0.142857142857143,0,0.25,0,NaN,0,NaN
4584,1,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4545,1,0,2,1,1465,2450,0.0241657077100115,0.109677419354839,0.0252808988764045,0.292682926829268,0.030248033877798,0.316546762589928,0.025089605734767,0.463414634146341
4453,1,0,3,1,3126,1259,0.0148856990962254,0.171597633136095,0.0106951871657754,0.36,0.045822102425876,0.0216666666666667,0.0092592592592593,0.12
4639,1,0,3,1,1380,1488,0.0213333333333333,0.0869565217391304,0.0106951871657754,0.259259259259259,0.153846153846154,0.0256410256410256,0.155555555555556,0.0796812749003984
4359,1,0,2,1,2631,896,0.0136286201022147,0.403508771929825,0.0114122681883024,0.3,0.051948051948052,0.0806451612903226,0.0412371134020618,0.159090909090909
4483,1,0,1,1,2038,465,0.0223413762287757,0.227642276422764,0.026438569206843,0.227272727272727,0.0404411764705882,0.106382978723404,0,0
4520,1,0,2,1,317,147,0.0135135135135135,0.107142857142857,0,NaN,0,NaN,0,NaN
4083,1,0,2,1,2646,915,0.00288600288600294,0.333333333333333,0.00746965452847803,0.875,0.0117647058823529,0.5,0,NaN
4629,1,0,1,1,53,35,0,NaN,0,NaN,0,NaN,0,NaN
4518,1,0,3,1,2746,289,0.014937106918239,0.0673076923076923,0.0153340635268346,0.0802469135802469,0,NaN,0.00869565217391299,1
4491,1,0,0,1,2444,2631,0.0130434782608696,0.139072847682119,0.00498338870431891,0.1875,0.103174603174603,0.02711157455683,0.0806451612903226,0.03125
4757,1,0,2,1,4473,409,0.0138588133391079,0.0725806451612903,0.0111420612813371,0.0833333333333333,0.00502512562814073,0.0909090909090909,0.00555555555555554,1
4576,1,0,0,1,2690,2508,0.00753768844221103,0.110169491525424,0.00609013398294767,0.0412371134020619,0.0579710144927537,0.0610104861773117,0.0192926045016077,0.384615384615385
4493,1,0,3,1,2255,222,0.012241054613936,0.0952380952380952,0.00827423167848695,0.152542372881356,0,NaN,0,NaN
4726,1,0,0,1,3655,731,0.00669344042838016,0.625,0.00846153846153841,0.6875,0.032871972318339,0.428571428571429,0,1
4635,1,0,1,1,0,6027,NaN,NaN,NaN,NaN,0.532374100719424,0.0125786163522013,0.411764705882353,0.0620689655172414
4489,1,0,3,1,2207,405,0.0136239782016349,0.678571428571429,0.00821018062397372,0.583333333333333,0.0141843971631206,0.571428571428571,0.0106382978723404,1
4168,1,0,1,1,4202,60,0.00680272108843538,0.10762331838565,0.0118074477747502,0.115384615384615,0.0434782608695652,0.125,0.0434782608695652,1
4577,1,0,3,1,8,175,0,NaN,NaN,NaN,0,NaN,0,NaN
4583,1,0,2,1,3066,788,0.0821992378878607,0.365155131264916,0.0296296296296297,0.358490566037736,0.041095890410959,0.111111111111111,0.00555555555555554,1
4515,1,0,1,1,1954,425,0.0126926563916591,0.518518518518518,0.00883652430044179,0.5,0.0106007067137809,0.666666666666667,0,0.333333333333333
4492,1,0,3,1,1329,2382,0.0147058823529411,0.216216216216216,0.0123893805309735,0.159090909090909,0.0335648148148148,0.0316122233930453,0.062962962962963,0.0604982206405694
4667,1,0,2,1,202,4774,0.0310077519379846,0.4,0,NaN,0.101899827288428,0.0346803377563329,0.0601092896174863,0.117117117117117
